# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.22461e-01  -1.28797e-06 4.11256e-05 
  4.23712e-01  1.32131e-05  4.11855e-05 
  4.24962e-01  7.24045e-05  4.12852e-05 
  4.26213e-01  1.40982e-04  4.14075e-05 
  4.27464e-01  8.22465e-05  4.15337e-05 
  4.28714e-01  1.22597e-04  4.16452e-05 
  4.29965e-01  1.34676e-04  4.17258e-05 
  4.31216e-01  1.95135e-04  4.17622e-05 
  4.32466e-01  2.05561e-04  4.17455e-05 
  4.33717e-01  6.03993e-05  4.16707e-05 
  4.34967e-01  9.73976e-05  4.15370e-05 
  4.36218e-01  9.45816e-05  4.13477e-05 
  4.37469e-01  1.01281e-04  4.11098e-05 
  4.38719e-01  1.07380e-04  4.08339e-05 
  4.39970e-01  1.36864e-04  4.05334e-05 
  4.41221e-01  5.73404e-05  4.02243e-05 
  4.42471e-01  -8.39803e-06 3.99242e-05 
  4.43722e-01  1.11337e-05  3.96512e-05 
  4.44972e-01  -3.28387e-05 3.94227e-05 
  4.46223e-01  -4.76443e-05 3.92536e-05 
  4.47474e-01  4.81245e-05  3.91547e-05 
  4.48724e-01  6.05197e-05  3.91317e-05 
  4.49975e-01  2.27978e-05  3.91836e-05 
  4.51226e-01  -3.29794e-05 3.93032e-05 
  4.52476e-01  -2.70369e-05 3.94773e-05 
  4.53727e-01  -5.62247e-05 3.96880e-05 
  4.54977e-01  1.25944e-04  3.99146e-05 
  4.56228e-01  1.49802e-04  4.01360e-05 
  4.57479e-01  1.22500e-04  4.03324e-05 
  4.58729e-01  1.83740e-04  4.04874e-05 
  4.59980e-01  1.38234e-04  4.05894e-05 
  4.61231e-01  8.47166e-05  4.06327e-05 
  4.62481e-01  1.64138e-04  4.06175e-05 
  4.63732e-01  1.72143e-04  4.05498e-05 
  4.64982e-01  1.18974e-04  4.04404e-05 
  4.66233e-01  1.35909e-04  4.03038e-05 
  4.67484e-01  1.69100e-04  4.01561e-05 
  4.68734e-01  1.47437e-04  4.00132e-05 
  4.69985e-01  1.90933e-04  3.98887e-05 
  4.71236e-01  1.57031e-04  3.97925e-05 
  4.72486e-01  1.91304e-04  3.97293e-05 
  4.73737e-01  1.46615e-04  3.96985e-05 
  4.74987e-01  7.50786e-05  3.96944e-05 
  4.76238e-01  1.56260e-04  3.97070e-05 
  4.77489e-01  1.47731e-04  3.97244e-05 
  4.78739e-01  1.30440e-04  3.97336e-05 
  4.79990e-01  9.42591e-05  3.97232e-05 
  4.81241e-01  1.52446e-04  3.96844e-05 
  4.82491e-01  1.61731e-04  3.96122e-05 
  4.83742e-01  1.37449e-04  3.95061e-05 
  4.84992e-01  1.52343e-04  3.93694e-05 
  4.86243e-01  7.99053e-05  3.92086e-05 
  4.87494e-01  5.15595e-05  3.90324e-05 
  4.88744e-01  2.07938e-04  3.88501e-05 
  4.89995e-01  8.82507e-05  3.86698e-05 
  4.91246e-01  1.21676e-04  3.84978e-05 
  4.92496e-01  6.16370e-05  3.83373e-05 
  4.93747e-01  7.05486e-05  3.81884e-05 
  4.94997e-01  6.36045e-05  3.80488e-05 
  4.96248e-01  7.13184e-05  3.79145e-05 
  4.97499e-01  -9.24189e-05 3.77811e-05 
  4.98749e-01  4.30429e-05  3.76453e-05 
  5.00000e-01  3.60747e-05  3.75059e-05 
