# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.77439e-01  1.27299e-05  3.07076e-05 
  3.78689e-01  5.51122e-05  3.06528e-05 
  3.79940e-01  1.26052e-06  3.05982e-05 
  3.81190e-01  1.38903e-05  3.05441e-05 
  3.82441e-01  -4.38412e-05 3.04904e-05 
  3.83692e-01  4.48183e-05  3.04372e-05 
  3.84942e-01  3.22738e-05  3.03847e-05 
  3.86193e-01  2.35708e-06  3.03329e-05 
  3.87444e-01  -4.22872e-06 3.02818e-05 
  3.88694e-01  6.34148e-06  3.02314e-05 
  3.89945e-01  3.92228e-06  3.01819e-05 
  3.91195e-01  8.13329e-06  3.01332e-05 
  3.92446e-01  5.25032e-05  3.00852e-05 
  3.93697e-01  -4.65809e-05 3.00381e-05 
  3.94947e-01  6.87001e-05  2.99918e-05 
  3.96198e-01  6.41152e-05  2.99462e-05 
  3.97449e-01  4.57743e-06  2.99012e-05 
  3.98699e-01  3.18088e-06  2.98570e-05 
  3.99950e-01  3.49542e-05  2.98132e-05 
  4.01201e-01  9.33265e-06  2.97700e-05 
  4.02451e-01  3.98318e-05  2.97272e-05 
  4.03702e-01  3.22772e-05  2.96847e-05 
  4.04952e-01  4.57918e-05  2.96424e-05 
  4.06203e-01  5.56380e-05  2.96003e-05 
  4.07454e-01  4.55428e-05  2.95581e-05 
  4.08704e-01  1.41631e-05  2.95160e-05 
  4.09955e-01  5.15083e-05  2.94736e-05 
  4.11206e-01  -1.35236e-06 2.94310e-05 
  4.12456e-01  9.11864e-05  2.93881e-05 
  4.13707e-01  5.30346e-05  2.93448e-05 
  4.14957e-01  9.02605e-06  2.93010e-05 
  4.16208e-01  5.09510e-05  2.92567e-05 
  4.17459e-01  6.35186e-05  2.92118e-05 
  4.18709e-01  5.62109e-06  2.91663e-05 
  4.19960e-01  2.12909e-05  2.91202e-05 
  4.21211e-01  5.32862e-05  2.90734e-05 
  4.22461e-01  2.95738e-06  2.90260e-05 
  4.23712e-01  -4.22998e-06 2.89779e-05 
  4.24962e-01  8.03854e-06  2.89293e-05 
  4.26213e-01  -3.76919e-05 2.88801e-05 
  4.27464e-01  3.35287e-05  2.88303e-05 
  4.28714e-01  1.24474e-05  2.87801e-05 
  4.29965e-01  3.66044e-05  2.87295e-05 
  4.31216e-01  2.17279e-05  2.86786e-05 
  4.32466e-01  6.11341e-06  2.86274e-05 
  4.33717e-01  1.02333e-05  2.85762e-05 
  4.34967e-01  2.02693e-05  2.85249e-05 
  4.36218e-01  4.31969e-05  2.84736e-05 
  4.37469e-01  5.18904e-05  2.84225e-05 
  4.38719e-01  2.82988e-05  2.83716e-05 
  4.39970e-01  1.53726e-06  2.83212e-05 
  4.41221e-01  7.25989e-05  2.82711e-05 
  4.42471e-01  -1.62537e-05 2.82216e-05 
  4.43722e-01  7.72941e-06  2.81728e-05 
  4.44972e-01  1.84116e-05  2.81246e-05 
  4.46223e-01  1.63699e-05  2.80773e-05 
  4.47474e-01  -4.60419e-05 2.80308e-05 
  4.48724e-01  3.37964e-05  2.79851e-05 
  4.49975e-01  1.11070e-05  2.79405e-05 
  4.51226e-01  -6.35393e-06 2.78968e-05 
  4.52476e-01  1.80740e-06  2.78542e-05 
  4.53727e-01  -3.44092e-05 2.78125e-05 
  4.54977e-01  9.38370e-06  2.77719e-05 
  4.56228e-01  -1.93239e-05 2.77323e-05 
  4.57479e-01  1.09382e-05  2.76937e-05 
  4.58729e-01  4.07290e-05  2.76561e-05 
  4.59980e-01  3.67040e-05  2.76194e-05 
  4.61231e-01  2.85161e-05  2.75836e-05 
  4.62481e-01  2.17807e-05  2.75487e-05 
  4.63732e-01  -1.51960e-05 2.75145e-05 
  4.64982e-01  -2.03733e-06 2.74811e-05 
  4.66233e-01  1.95110e-06  2.74483e-05 
  4.67484e-01  1.10311e-06  2.74161e-05 
  4.68734e-01  5.02983e-05  2.73844e-05 
  4.69985e-01  3.30739e-05  2.73532e-05 
  4.71236e-01  -7.90216e-06 2.73223e-05 
  4.72486e-01  5.21552e-05  2.72917e-05 
  4.73737e-01  1.61611e-05  2.72613e-05 
  4.74987e-01  1.46829e-05  2.72311e-05 
  4.76238e-01  2.44255e-05  2.72010e-05 
  4.77489e-01  -6.32766e-06 2.71710e-05 
  4.78739e-01  -4.16290e-05 2.71409e-05 
  4.79990e-01  -6.09454e-06 2.71108e-05 
  4.81241e-01  -1.44866e-06 2.70805e-05 
  4.82491e-01  2.74504e-05  2.70501e-05 
  4.83742e-01  2.11308e-05  2.70196e-05 
  4.84992e-01  -4.20449e-05 2.69889e-05 
  4.86243e-01  -1.12043e-05 2.69580e-05 
  4.87494e-01  -1.79050e-05 2.69268e-05 
