# Theoretical SAS data
# q            I           
  4.78739e-01  2.21699e-05 
  4.79990e-01  2.26586e-05 
  4.81241e-01  2.31263e-05 
  4.82491e-01  2.35699e-05 
  4.83742e-01  2.39866e-05 
  4.84992e-01  2.43744e-05 
  4.86243e-01  2.47317e-05 
  4.87494e-01  2.50575e-05 
  4.88744e-01  2.53515e-05 
  4.89995e-01  2.56137e-05 
  4.91246e-01  2.58445e-05 
  4.92496e-01  2.60450e-05 
  4.93747e-01  2.62164e-05 
  4.94997e-01  2.63603e-05 
  4.96248e-01  2.64784e-05 
  4.97499e-01  2.65729e-05 
  4.98749e-01  2.66458e-05 
  5.00000e-01  2.66994e-05 
