# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.17409e-01  5.52773e-05  7.58842e-05 
  3.18659e-01  8.74751e-05  7.56060e-05 
  3.19910e-01  3.29116e-05  7.53376e-05 
  3.21160e-01  5.83430e-05  7.50793e-05 
  3.22411e-01  1.92593e-04  7.48312e-05 
  3.23662e-01  7.43985e-05  7.45933e-05 
  3.24912e-01  6.57757e-05  7.43657e-05 
  3.26163e-01  4.42195e-05  7.41481e-05 
  3.27414e-01  3.89554e-05  7.39404e-05 
  3.28664e-01  1.59495e-04  7.37423e-05 
  3.29915e-01  4.31491e-05  7.35534e-05 
  3.31165e-01  8.08780e-05  7.33735e-05 
  3.32416e-01  -5.78048e-05 7.32020e-05 
  3.33667e-01  1.52486e-04  7.30384e-05 
  3.34917e-01  6.88470e-05  7.28823e-05 
  3.36168e-01  9.29615e-05  7.27331e-05 
  3.37419e-01  -1.44341e-05 7.25903e-05 
  3.38669e-01  5.33188e-05  7.24533e-05 
  3.39920e-01  3.79580e-05  7.23215e-05 
  3.41170e-01  -1.51918e-04 7.21944e-05 
  3.42421e-01  -5.06741e-05 7.20715e-05 
  3.43672e-01  6.43119e-05  7.19521e-05 
  3.44922e-01  3.03800e-05  7.18358e-05 
  3.46173e-01  1.01493e-04  7.17220e-05 
  3.47424e-01  1.94955e-05  7.16103e-05 
  3.48674e-01  3.19732e-05  7.15003e-05 
  3.49925e-01  4.45079e-06  7.13915e-05 
  3.51175e-01  -5.57609e-05 7.12835e-05 
  3.52426e-01  -3.65056e-05 7.11760e-05 
  3.53677e-01  7.14442e-05  7.10688e-05 
  3.54927e-01  1.41163e-04  7.09614e-05 
  3.56178e-01  1.26407e-04  7.08537e-05 
  3.57429e-01  3.91688e-05  7.07454e-05 
  3.58679e-01  3.41475e-05  7.06365e-05 
  3.59930e-01  9.03157e-05  7.05267e-05 
  3.61180e-01  -5.97059e-05 7.04160e-05 
  3.62431e-01  5.69209e-05  7.03042e-05 
  3.63682e-01  2.15822e-06  7.01914e-05 
  3.64932e-01  -4.50358e-05 7.00775e-05 
  3.66183e-01  -1.96833e-06 6.99626e-05 
  3.67434e-01  3.79901e-05  6.98466e-05 
  3.68684e-01  2.90865e-05  6.97295e-05 
  3.69935e-01  -2.12266e-05 6.96116e-05 
  3.71185e-01  -5.41846e-05 6.94928e-05 
  3.72436e-01  -4.62734e-05 6.93732e-05 
  3.73687e-01  8.46732e-05  6.92529e-05 
  3.74937e-01  6.04337e-05  6.91321e-05 
  3.76188e-01  1.15193e-04  6.90108e-05 
  3.77439e-01  -2.50814e-05 6.88892e-05 
  3.78689e-01  -2.25513e-05 6.87674e-05 
  3.79940e-01  1.42320e-04  6.86454e-05 
  3.81190e-01  1.13987e-04  6.85235e-05 
  3.82441e-01  2.32189e-05  6.84017e-05 
  3.83692e-01  5.95300e-05  6.82801e-05 
  3.84942e-01  5.55372e-05  6.81588e-05 
  3.86193e-01  7.58672e-05  6.80379e-05 
  3.87444e-01  5.89780e-05  6.79175e-05 
  3.88694e-01  -6.40818e-05 6.77977e-05 
  3.89945e-01  -1.66634e-05 6.76786e-05 
  3.91195e-01  2.06326e-05  6.75601e-05 
  3.92446e-01  -6.67941e-05 6.74424e-05 
  3.93697e-01  1.52963e-04  6.73255e-05 
  3.94947e-01  5.44224e-05  6.72095e-05 
  3.96198e-01  1.22022e-04  6.70943e-05 
  3.97449e-01  -4.62397e-06 6.69800e-05 
  3.98699e-01  6.68931e-05  6.68666e-05 
  3.99950e-01  -5.09556e-05 6.67541e-05 
  4.01201e-01  1.40583e-04  6.66425e-05 
  4.02451e-01  8.53364e-05  6.65318e-05 
  4.03702e-01  7.51597e-05  6.64220e-05 
  4.04952e-01  7.51951e-05  6.63131e-05 
  4.06203e-01  -6.51700e-05 6.62050e-05 
  4.07454e-01  -9.87401e-05 6.60979e-05 
  4.08704e-01  1.79305e-05  6.59915e-05 
  4.09955e-01  -4.17038e-05 6.58859e-05 
  4.11206e-01  -3.71900e-05 6.57812e-05 
  4.12456e-01  1.47779e-04  6.56772e-05 
  4.13707e-01  1.76577e-05  6.55740e-05 
