# Calculated data
# q            I           
  4.21211e-01  1.03759e-04 
  4.22461e-01  1.01439e-04 
  4.23712e-01  9.88033e-05 
  4.24962e-01  9.58870e-05 
  4.26213e-01  9.27269e-05 
  4.27464e-01  8.93618e-05 
  4.28714e-01  8.58320e-05 
  4.29965e-01  8.21786e-05 
  4.31216e-01  7.84431e-05 
  4.32466e-01  7.46669e-05 
  4.33717e-01  7.08909e-05 
  4.34967e-01  6.71549e-05 
  4.36218e-01  6.34970e-05 
  4.37469e-01  5.99536e-05 
  4.38719e-01  5.65587e-05 
  4.39970e-01  5.33436e-05 
  4.41221e-01  5.03367e-05 
  4.42471e-01  4.75630e-05 
  4.43722e-01  4.50441e-05 
  4.44972e-01  4.27980e-05 
  4.46223e-01  4.08389e-05 
  4.47474e-01  3.91769e-05 
  4.48724e-01  3.78185e-05 
  4.49975e-01  3.67662e-05 
  4.51226e-01  3.60186e-05 
  4.52476e-01  3.55706e-05 
  4.53727e-01  3.54135e-05 
  4.54977e-01  3.55354e-05 
  4.56228e-01  3.59211e-05 
  4.57479e-01  3.65524e-05 
  4.58729e-01  3.74087e-05 
  4.59980e-01  3.84670e-05 
  4.61231e-01  3.97022e-05 
  4.62481e-01  4.10880e-05 
  4.63732e-01  4.25964e-05 
  4.64982e-01  4.41988e-05 
  4.66233e-01  4.58661e-05 
  4.67484e-01  4.75689e-05 
  4.68734e-01  4.92784e-05 
  4.69985e-01  5.09660e-05 
  4.71236e-01  5.26043e-05 
  4.72486e-01  5.41671e-05 
  4.73737e-01  5.56298e-05 
  4.74987e-01  5.69695e-05 
  4.76238e-01  5.81656e-05 
  4.77489e-01  5.91996e-05 
  4.78739e-01  6.00556e-05 
  4.79990e-01  6.07204e-05 
  4.81241e-01  6.11834e-05 
  4.82491e-01  6.14368e-05 
  4.83742e-01  6.14758e-05 
  4.84992e-01  6.12983e-05 
  4.86243e-01  6.09052e-05 
  4.87494e-01  6.03001e-05 
  4.88744e-01  5.94891e-05 
  4.89995e-01  5.84811e-05 
  4.91246e-01  5.72872e-05 
  4.92496e-01  5.59206e-05 
  4.93747e-01  5.43968e-05 
  4.94997e-01  5.27327e-05 
  4.96248e-01  5.09470e-05 
  4.97499e-01  4.90593e-05 
  4.98749e-01  4.70905e-05 
  5.00000e-01  4.50619e-05 
