# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.16158e-01  1.35591e-04  7.34721e-05 
  3.17409e-01  1.49281e-04  7.31944e-05 
  3.18659e-01  1.37058e-04  7.29269e-05 
  3.19910e-01  4.91183e-05  7.26701e-05 
  3.21160e-01  7.31613e-05  7.24241e-05 
  3.22411e-01  -1.93459e-04 7.21888e-05 
  3.23662e-01  -4.16238e-05 7.19642e-05 
  3.24912e-01  -5.40684e-05 7.17503e-05 
  3.26163e-01  1.60492e-04  7.15467e-05 
  3.27414e-01  -1.67318e-05 7.13532e-05 
  3.28664e-01  1.31766e-04  7.11695e-05 
  3.29915e-01  2.56857e-05  7.09950e-05 
  3.31165e-01  -1.81234e-04 7.08294e-05 
  3.32416e-01  1.02755e-04  7.06721e-05 
  3.33667e-01  2.24240e-05  7.05225e-05 
  3.34917e-01  1.24885e-04  7.03802e-05 
  3.36168e-01  -3.93352e-05 7.02444e-05 
  3.37419e-01  3.96555e-05  7.01146e-05 
  3.38669e-01  1.17241e-05  6.99902e-05 
  3.39920e-01  8.50719e-05  6.98706e-05 
  3.41170e-01  2.67106e-05  6.97551e-05 
  3.42421e-01  -1.70519e-05 6.96433e-05 
  3.43672e-01  6.80478e-05  6.95344e-05 
  3.44922e-01  3.42531e-05  6.94281e-05 
  3.46173e-01  -9.55780e-05 6.93237e-05 
  3.47424e-01  6.43522e-05  6.92208e-05 
  3.48674e-01  -5.86588e-05 6.91190e-05 
  3.49925e-01  1.23447e-04  6.90178e-05 
  3.51175e-01  1.08987e-04  6.89169e-05 
  3.52426e-01  -8.14410e-05 6.88160e-05 
  3.53677e-01  5.06230e-05  6.87147e-05 
  3.54927e-01  1.71657e-05  6.86128e-05 
  3.56178e-01  -7.96892e-05 6.85102e-05 
  3.57429e-01  4.03943e-07  6.84065e-05 
  3.58679e-01  1.22968e-04  6.83017e-05 
  3.59930e-01  2.91694e-05  6.81957e-05 
  3.61180e-01  1.01117e-04  6.80884e-05 
  3.62431e-01  2.49256e-05  6.79798e-05 
  3.63682e-01  6.75474e-05  6.78699e-05 
  3.64932e-01  7.80809e-05  6.77586e-05 
  3.66183e-01  1.52464e-05  6.76460e-05 
  3.67434e-01  3.20590e-05  6.75322e-05 
  3.68684e-01  -7.12941e-05 6.74172e-05 
  3.69935e-01  7.58692e-05  6.73012e-05 
  3.71185e-01  8.95491e-05  6.71842e-05 
  3.72436e-01  1.44618e-05  6.70664e-05 
  3.73687e-01  9.18168e-05  6.69479e-05 
  3.74937e-01  2.28413e-05  6.68288e-05 
  3.76188e-01  8.73502e-05  6.67093e-05 
  3.77439e-01  1.23888e-05  6.65894e-05 
  3.78689e-01  1.06520e-04  6.64694e-05 
  3.79940e-01  -2.68903e-05 6.63493e-05 
  3.81190e-01  1.47797e-04  6.62293e-05 
  3.82441e-01  1.08579e-05  6.61094e-05 
  3.83692e-01  8.33048e-05  6.59899e-05 
  3.84942e-01  6.33622e-05  6.58707e-05 
  3.86193e-01  -3.93445e-05 6.57521e-05 
  3.87444e-01  2.35992e-05  6.56340e-05 
  3.88694e-01  1.38203e-04  6.55166e-05 
  3.89945e-01  -9.02563e-05 6.54000e-05 
  3.91195e-01  8.37774e-05  6.52841e-05 
  3.92446e-01  -3.64464e-05 6.51691e-05 
  3.93697e-01  -3.44085e-07 6.50549e-05 
  3.94947e-01  3.86345e-05  6.49416e-05 
  3.96198e-01  -5.20955e-05 6.48293e-05 
  3.97449e-01  -1.59646e-05 6.47179e-05 
  3.98699e-01  -4.49372e-05 6.46074e-05 
  3.99950e-01  9.12862e-06  6.44979e-05 
  4.01201e-01  4.30697e-05  6.43893e-05 
  4.02451e-01  7.31334e-05  6.42817e-05 
  4.03702e-01  3.12291e-05  6.41749e-05 
  4.04952e-01  2.43024e-05  6.40691e-05 
  4.06203e-01  1.98980e-05  6.39641e-05 
  4.07454e-01  5.84871e-05  6.38599e-05 
  4.08704e-01  2.54994e-06  6.37566e-05 
  4.09955e-01  6.11563e-06  6.36541e-05 
  4.11206e-01  -2.98227e-05 6.35523e-05 
  4.12456e-01  3.49881e-05  6.34513e-05 
  4.13707e-01  3.20026e-05  6.33511e-05 
  4.14957e-01  -6.68204e-05 6.32515e-05 
  4.16208e-01  -8.63758e-05 6.31527e-05 
  4.17459e-01  -3.83651e-06 6.30545e-05 
  4.18709e-01  -1.06005e-05 6.29570e-05 
  4.19960e-01  -4.09943e-05 6.28602e-05 
  4.21211e-01  -2.87171e-05 6.27639e-05 
  4.22461e-01  -6.46555e-05 6.26684e-05 
  4.23712e-01  7.30746e-05  6.25734e-05 
  4.24962e-01  -9.30773e-05 6.24791e-05 
  4.26213e-01  -6.12334e-05 6.23854e-05 
  4.27464e-01  8.22945e-05  6.22923e-05 
  4.28714e-01  -3.06646e-05 6.21999e-05 
  4.29965e-01  6.51917e-05  6.21081e-05 
  4.31216e-01  9.13237e-05  6.20168e-05 
  4.32466e-01  7.11074e-05  6.19263e-05 
  4.33717e-01  -7.82179e-05 6.18363e-05 
  4.34967e-01  8.40572e-05  6.17469e-05 
  4.36218e-01  5.04024e-06  6.16581e-05 
  4.37469e-01  1.90104e-05  6.15700e-05 
  4.38719e-01  1.39910e-04  6.14824e-05 
  4.39970e-01  -4.90880e-06 6.13954e-05 
  4.41221e-01  -1.09157e-04 6.13090e-05 
  4.42471e-01  3.01693e-05  6.12232e-05 
  4.43722e-01  -1.87346e-05 6.11379e-05 
  4.44972e-01  1.02792e-04  6.10531e-05 
  4.46223e-01  -1.84503e-06 6.09688e-05 
  4.47474e-01  5.35030e-05  6.08850e-05 
  4.48724e-01  8.38185e-06  6.08016e-05 
  4.49975e-01  9.38263e-06  6.07187e-05 
  4.51226e-01  -2.67020e-05 6.06361e-05 
  4.52476e-01  3.26672e-05  6.05539e-05 
  4.53727e-01  7.34266e-06  6.04720e-05 
  4.54977e-01  8.82705e-05  6.03905e-05 
  4.56228e-01  -5.30659e-05 6.03091e-05 
  4.57479e-01  1.64059e-06  6.02281e-05 
  4.58729e-01  -1.27840e-05 6.01472e-05 
  4.59980e-01  7.40014e-05  6.00664e-05 
  4.61231e-01  -3.57476e-05 5.99859e-05 
  4.62481e-01  -2.17243e-05 5.99054e-05 
  4.63732e-01  -4.98720e-05 5.98250e-05 
  4.64982e-01  -7.81288e-05 5.97447e-05 
  4.66233e-01  9.32459e-05  5.96645e-05 
  4.67484e-01  1.05655e-04  5.95842e-05 
  4.68734e-01  7.17821e-06  5.95041e-05 
  4.69985e-01  1.74345e-05  5.94239e-05 
  4.71236e-01  -1.21353e-05 5.93438e-05 
  4.72486e-01  5.60645e-05  5.92637e-05 
  4.73737e-01  3.83622e-05  5.91837e-05 
  4.74987e-01  -5.62992e-05 5.91037e-05 
  4.76238e-01  -6.52014e-05 5.90238e-05 
  4.77489e-01  5.95966e-05  5.89440e-05 
  4.78739e-01  1.27356e-04  5.88644e-05 
  4.79990e-01  3.29942e-05  5.87849e-05 
  4.81241e-01  5.25171e-05  5.87056e-05 
  4.82491e-01  -2.50898e-05 5.86265e-05 
  4.83742e-01  -4.35820e-05 5.85477e-05 
  4.84992e-01  -2.95866e-06 5.84693e-05 
  4.86243e-01  -6.98777e-05 5.83912e-05 
  4.87494e-01  -3.75895e-05 5.83135e-05 
  4.88744e-01  -7.62856e-05 5.82364e-05 
  4.89995e-01  1.79816e-06  5.81597e-05 
  4.91246e-01  6.71133e-06  5.80836e-05 
  4.92496e-01  4.25829e-05  5.80081e-05 
  4.93747e-01  -7.06382e-05 5.79333e-05 
  4.94997e-01  -1.16422e-04 5.78592e-05 
  4.96248e-01  1.38154e-04  5.77859e-05 
  4.97499e-01  -8.82952e-05 5.77133e-05 
  4.98749e-01  -3.28421e-05 5.76415e-05 
  5.00000e-01  -4.11192e-05 5.75706e-05 
