# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.08704e-01  3.84272e-05  2.74207e-05 
  4.09955e-01  7.68644e-05  2.73853e-05 
  4.11206e-01  2.14904e-05  2.73504e-05 
  4.12456e-01  3.60481e-07  2.73160e-05 
  4.13707e-01  2.78688e-05  2.72818e-05 
  4.14957e-01  -7.65295e-06 2.72479e-05 
  4.16208e-01  -1.85010e-05 2.72139e-05 
  4.17459e-01  2.13464e-05  2.71799e-05 
  4.18709e-01  2.06918e-06  2.71456e-05 
  4.19960e-01  -2.78283e-05 2.71111e-05 
  4.21211e-01  3.06952e-05  2.70761e-05 
  4.22461e-01  2.55301e-05  2.70406e-05 
  4.23712e-01  4.84561e-05  2.70046e-05 
  4.24962e-01  5.59774e-05  2.69680e-05 
  4.26213e-01  5.17246e-05  2.69308e-05 
  4.27464e-01  3.36828e-05  2.68928e-05 
  4.28714e-01  1.40845e-05  2.68542e-05 
  4.29965e-01  -3.30155e-05 2.68150e-05 
  4.31216e-01  1.59291e-05  2.67751e-05 
  4.32466e-01  4.22926e-05  2.67346e-05 
  4.33717e-01  1.76102e-05  2.66935e-05 
  4.34967e-01  -3.26139e-06 2.66519e-05 
  4.36218e-01  -8.40474e-06 2.66099e-05 
  4.37469e-01  2.87974e-05  2.65676e-05 
  4.38719e-01  5.06550e-05  2.65250e-05 
  4.39970e-01  6.43827e-05  2.64823e-05 
  4.41221e-01  1.89200e-05  2.64395e-05 
  4.42471e-01  -1.12497e-06 2.63967e-05 
  4.43722e-01  6.27346e-05  2.63541e-05 
  4.44972e-01  5.13491e-05  2.63116e-05 
  4.46223e-01  7.05936e-05  2.62695e-05 
  4.47474e-01  2.24311e-05  2.62278e-05 
  4.48724e-01  -3.24983e-05 2.61866e-05 
  4.49975e-01  4.51974e-05  2.61460e-05 
  4.51226e-01  8.56246e-06  2.61060e-05 
  4.52476e-01  7.03139e-05  2.60666e-05 
  4.53727e-01  -4.71522e-05 2.60280e-05 
  4.54977e-01  -3.40339e-06 2.59901e-05 
  4.56228e-01  -4.57619e-06 2.59530e-05 
  4.57479e-01  3.71974e-05  2.59167e-05 
  4.58729e-01  2.29860e-05  2.58811e-05 
  4.59980e-01  -2.96245e-06 2.58463e-05 
  4.61231e-01  -2.00136e-05 2.58123e-05 
