# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.81241e-01  7.23335e-05  6.46877e-05 
  4.82491e-01  7.88784e-05  6.46458e-05 
  4.83742e-01  7.08900e-05  6.46042e-05 
  4.84992e-01  1.86378e-04  6.45625e-05 
  4.86243e-01  -4.74843e-05 6.45196e-05 
  4.87494e-01  5.01686e-05  6.44753e-05 
  4.88744e-01  1.34685e-04  6.44288e-05 
  4.89995e-01  1.01196e-04  6.43795e-05 
  4.91246e-01  3.54265e-05  6.43271e-05 
  4.92496e-01  9.81126e-05  6.42710e-05 
  4.93747e-01  9.81483e-06  6.42107e-05 
  4.94997e-01  7.04343e-05  6.41460e-05 
  4.96248e-01  7.53528e-05  6.40764e-05 
  4.97499e-01  8.06380e-05  6.40016e-05 
  4.98749e-01  4.81539e-05  6.39215e-05 
  5.00000e-01  1.42964e-04  6.38361e-05 
