# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.93647e-01  3.83095e-04  7.97939e-05 
  2.94897e-01  5.33098e-04  7.94855e-05 
  2.96148e-01  5.24744e-04  7.91674e-05 
  2.97398e-01  4.96430e-04  7.88412e-05 
  2.98649e-01  3.91529e-04  7.85084e-05 
  2.99900e-01  1.87483e-04  7.81705e-05 
  3.01150e-01  3.58043e-04  7.78289e-05 
  3.02401e-01  2.42780e-04  7.74852e-05 
  3.03652e-01  1.37004e-04  7.71407e-05 
  3.04902e-01  2.82875e-04  7.67968e-05 
  3.06153e-01  2.46506e-04  7.64549e-05 
  3.07404e-01  2.47859e-04  7.61162e-05 
  3.08654e-01  3.09165e-04  7.57818e-05 
  3.09905e-01  1.71018e-04  7.54528e-05 
  3.11155e-01  5.69774e-05  7.51302e-05 
  3.12406e-01  6.74395e-05  7.48149e-05 
  3.13657e-01  -7.15205e-06 7.45076e-05 
  3.14907e-01  5.44064e-05  7.42090e-05 
  3.16158e-01  -8.90102e-05 7.39197e-05 
  3.17409e-01  2.26743e-04  7.36402e-05 
  3.18659e-01  4.09808e-06  7.33707e-05 
  3.19910e-01  1.65798e-04  7.31115e-05 
  3.21160e-01  1.06558e-04  7.28629e-05 
  3.22411e-01  -1.21760e-04 7.26247e-05 
  3.23662e-01  -8.57676e-06 7.23971e-05 
  3.24912e-01  1.22091e-04  7.21798e-05 
  3.26163e-01  3.26241e-05  7.19727e-05 
  3.27414e-01  -8.54602e-05 7.17755e-05 
  3.28664e-01  1.93500e-05  7.15878e-05 
  3.29915e-01  -1.02209e-04 7.14092e-05 
  3.31165e-01  5.82277e-05  7.12393e-05 
  3.32416e-01  -6.65551e-06 7.10775e-05 
  3.33667e-01  6.80777e-06  7.09235e-05 
  3.34917e-01  4.67181e-06  7.07765e-05 
  3.36168e-01  -6.95525e-05 7.06360e-05 
  3.37419e-01  -2.84530e-05 7.05014e-05 
  3.38669e-01  1.38119e-04  7.03722e-05 
  3.39920e-01  9.80639e-05  7.02478e-05 
  3.41170e-01  4.46046e-05  7.01275e-05 
  3.42421e-01  -1.30124e-04 7.00108e-05 
  3.43672e-01  4.22529e-05  6.98972e-05 
  3.44922e-01  8.44071e-05  6.97862e-05 
  3.46173e-01  -4.92805e-05 6.96772e-05 
  3.47424e-01  4.90466e-05  6.95698e-05 
  3.48674e-01  1.96932e-05  6.94636e-05 
  3.49925e-01  1.54128e-04  6.93582e-05 
  3.51175e-01  -9.32748e-05 6.92532e-05 
  3.52426e-01  1.66654e-06  6.91482e-05 
  3.53677e-01  -1.25846e-05 6.90431e-05 
  3.54927e-01  -5.91214e-05 6.89376e-05 
  3.56178e-01  3.30984e-05  6.88315e-05 
  3.57429e-01  8.88961e-05  6.87246e-05 
  3.58679e-01  3.55671e-05  6.86167e-05 
  3.59930e-01  -4.21028e-06 6.85078e-05 
  3.61180e-01  5.56357e-05  6.83979e-05 
  3.62431e-01  -1.37455e-04 6.82868e-05 
  3.63682e-01  1.15774e-05  6.81745e-05 
  3.64932e-01  4.81365e-05  6.80612e-05 
  3.66183e-01  -2.20076e-05 6.79468e-05 
  3.67434e-01  3.78971e-05  6.78314e-05 
  3.68684e-01  9.10375e-05  6.77150e-05 
  3.69935e-01  5.33133e-05  6.75977e-05 
  3.71185e-01  2.03798e-05  6.74798e-05 
  3.72436e-01  -6.81549e-08 6.73612e-05 
  3.73687e-01  -4.32506e-06 6.72420e-05 
  3.74937e-01  -8.16530e-05 6.71225e-05 
  3.76188e-01  4.82974e-06  6.70027e-05 
  3.77439e-01  -7.15772e-06 6.68828e-05 
  3.78689e-01  -7.86766e-05 6.67629e-05 
  3.79940e-01  1.10827e-04  6.66431e-05 
  3.81190e-01  -2.05646e-05 6.65235e-05 
  3.82441e-01  -6.15406e-05 6.64042e-05 
  3.83692e-01  -8.74930e-06 6.62854e-05 
  3.84942e-01  -6.49412e-05 6.61672e-05 
  3.86193e-01  1.68076e-05  6.60496e-05 
  3.87444e-01  -4.48724e-05 6.59327e-05 
  3.88694e-01  5.39975e-06  6.58166e-05 
  3.89945e-01  1.36080e-06  6.57013e-05 
  3.91195e-01  8.63034e-05  6.55869e-05 
  3.92446e-01  -7.98635e-05 6.54735e-05 
  3.93697e-01  6.66240e-05  6.53610e-05 
  3.94947e-01  -5.03688e-05 6.52495e-05 
  3.96198e-01  -9.33953e-07 6.51390e-05 
  3.97449e-01  5.40139e-05  6.50295e-05 
