# Structure factor, S(q), used in: I(q) = P(q)*S(q)
# Default: S(q) = 1.0
# q                 S(q)             
  9.07296e-02      9.97890e-01      
  9.07346e-02      9.97906e-01      
  9.07396e-02      9.97922e-01      
  9.07446e-02      9.97938e-01      
  9.07496e-02      9.97955e-01      
  9.07546e-02      9.97971e-01      
  9.07596e-02      9.97987e-01      
  9.07646e-02      9.98003e-01      
  9.07696e-02      9.98019e-01      
  9.07746e-02      9.98035e-01      
  9.07796e-02      9.98051e-01      
  9.07846e-02      9.98067e-01      
  9.07896e-02      9.98084e-01      
  9.07946e-02      9.98100e-01      
  9.07996e-02      9.98116e-01      
  9.08046e-02      9.98132e-01      
  9.08096e-02      9.98148e-01      
  9.08146e-02      9.98164e-01      
  9.08196e-02      9.98180e-01      
  9.08246e-02      9.98196e-01      
  9.08296e-02      9.98212e-01      
  9.08346e-02      9.98229e-01      
  9.08396e-02      9.98245e-01      
  9.08446e-02      9.98261e-01      
  9.08496e-02      9.98277e-01      
  9.08546e-02      9.98293e-01      
  9.08596e-02      9.98309e-01      
  9.08646e-02      9.98325e-01      
  9.08696e-02      9.98341e-01      
  9.08746e-02      9.98357e-01      
  9.08796e-02      9.98373e-01      
  9.08846e-02      9.98389e-01      
  9.08896e-02      9.98405e-01      
  9.08946e-02      9.98421e-01      
  9.08996e-02      9.98437e-01      
  9.09046e-02      9.98454e-01      
  9.09096e-02      9.98470e-01      
  9.09146e-02      9.98486e-01      
  9.09196e-02      9.98502e-01      
  9.09246e-02      9.98518e-01      
  9.09296e-02      9.98534e-01      
  9.09346e-02      9.98550e-01      
  9.09396e-02      9.98566e-01      
  9.09446e-02      9.98582e-01      
  9.09496e-02      9.98598e-01      
  9.09546e-02      9.98614e-01      
  9.09596e-02      9.98630e-01      
  9.09646e-02      9.98646e-01      
  9.09696e-02      9.98662e-01      
  9.09746e-02      9.98678e-01      
  9.09796e-02      9.98694e-01      
  9.09846e-02      9.98710e-01      
  9.09896e-02      9.98726e-01      
  9.09946e-02      9.98742e-01      
  9.09996e-02      9.98758e-01      
  9.10046e-02      9.98774e-01      
  9.10096e-02      9.98790e-01      
  9.10146e-02      9.98806e-01      
  9.10196e-02      9.98822e-01      
  9.10246e-02      9.98838e-01      
  9.10296e-02      9.98854e-01      
  9.10346e-02      9.98870e-01      
  9.10396e-02      9.98886e-01      
  9.10446e-02      9.98902e-01      
  9.10496e-02      9.98918e-01      
  9.10546e-02      9.98934e-01      
  9.10596e-02      9.98950e-01      
  9.10646e-02      9.98966e-01      
  9.10696e-02      9.98982e-01      
  9.10746e-02      9.98998e-01      
  9.10796e-02      9.99014e-01      
  9.10846e-02      9.99029e-01      
  9.10896e-02      9.99045e-01      
  9.10946e-02      9.99061e-01      
  9.10996e-02      9.99077e-01      
  9.11046e-02      9.99093e-01      
  9.11096e-02      9.99109e-01      
  9.11146e-02      9.99125e-01      
  9.11196e-02      9.99141e-01      
  9.11246e-02      9.99157e-01      
  9.11296e-02      9.99173e-01      
  9.11346e-02      9.99189e-01      
  9.11396e-02      9.99205e-01      
  9.11446e-02      9.99221e-01      
  9.11496e-02      9.99236e-01      
  9.11546e-02      9.99252e-01      
  9.11596e-02      9.99268e-01      
  9.11646e-02      9.99284e-01      
  9.11696e-02      9.99300e-01      
  9.11746e-02      9.99316e-01      
  9.11796e-02      9.99332e-01      
  9.11846e-02      9.99348e-01      
  9.11896e-02      9.99364e-01      
  9.11946e-02      9.99379e-01      
  9.11996e-02      9.99395e-01      
  9.12046e-02      9.99411e-01      
  9.12096e-02      9.99427e-01      
  9.12146e-02      9.99443e-01      
  9.12196e-02      9.99459e-01      
  9.12246e-02      9.99475e-01      
  9.12296e-02      9.99490e-01      
  9.12346e-02      9.99506e-01      
  9.12396e-02      9.99522e-01      
  9.12446e-02      9.99538e-01      
  9.12496e-02      9.99554e-01      
  9.12547e-02      9.99570e-01      
  9.12597e-02      9.99586e-01      
  9.12647e-02      9.99601e-01      
  9.12697e-02      9.99617e-01      
  9.12747e-02      9.99633e-01      
  9.12797e-02      9.99649e-01      
  9.12847e-02      9.99665e-01      
  9.12897e-02      9.99680e-01      
  9.12947e-02      9.99696e-01      
  9.12997e-02      9.99712e-01      
  9.13047e-02      9.99728e-01      
  9.13097e-02      9.99744e-01      
  9.13147e-02      9.99759e-01      
  9.13197e-02      9.99775e-01      
  9.13247e-02      9.99791e-01      
  9.13297e-02      9.99807e-01      
  9.13347e-02      9.99823e-01      
  9.13397e-02      9.99838e-01      
  9.13447e-02      9.99854e-01      
  9.13497e-02      9.99870e-01      
  9.13547e-02      9.99886e-01      
  9.13597e-02      9.99901e-01      
  9.13647e-02      9.99917e-01      
  9.13697e-02      9.99933e-01      
  9.13747e-02      9.99949e-01      
  9.13797e-02      9.99964e-01      
  9.13847e-02      9.99980e-01      
  9.13897e-02      9.99996e-01      
  9.13947e-02      1.00001e+00      
  9.13997e-02      1.00003e+00      
  9.14047e-02      1.00004e+00      
  9.14097e-02      1.00006e+00      
  9.14147e-02      1.00007e+00      
  9.14197e-02      1.00009e+00      
  9.14247e-02      1.00011e+00      
  9.14297e-02      1.00012e+00      
  9.14347e-02      1.00014e+00      
  9.14397e-02      1.00015e+00      
  9.14447e-02      1.00017e+00      
  9.14497e-02      1.00018e+00      
  9.14547e-02      1.00020e+00      
  9.14597e-02      1.00022e+00      
  9.14647e-02      1.00023e+00      
  9.14697e-02      1.00025e+00      
  9.14747e-02      1.00026e+00      
  9.14797e-02      1.00028e+00      
  9.14847e-02      1.00029e+00      
  9.14897e-02      1.00031e+00      
  9.14947e-02      1.00033e+00      
  9.14997e-02      1.00034e+00      
  9.15047e-02      1.00036e+00      
  9.15097e-02      1.00037e+00      
  9.15147e-02      1.00039e+00      
  9.15197e-02      1.00040e+00      
  9.15247e-02      1.00042e+00      
  9.15297e-02      1.00044e+00      
  9.15347e-02      1.00045e+00      
  9.15397e-02      1.00047e+00      
  9.15447e-02      1.00048e+00      
  9.15497e-02      1.00050e+00      
  9.15547e-02      1.00051e+00      
  9.15597e-02      1.00053e+00      
  9.15647e-02      1.00054e+00      
  9.15697e-02      1.00056e+00      
  9.15747e-02      1.00058e+00      
  9.15797e-02      1.00059e+00      
  9.15847e-02      1.00061e+00      
  9.15897e-02      1.00062e+00      
  9.15947e-02      1.00064e+00      
  9.15997e-02      1.00065e+00      
  9.16047e-02      1.00067e+00      
  9.16097e-02      1.00069e+00      
  9.16147e-02      1.00070e+00      
  9.16197e-02      1.00072e+00      
  9.16247e-02      1.00073e+00      
  9.16297e-02      1.00075e+00      
  9.16347e-02      1.00076e+00      
  9.16397e-02      1.00078e+00      
  9.16447e-02      1.00079e+00      
  9.16497e-02      1.00081e+00      
  9.16547e-02      1.00083e+00      
  9.16597e-02      1.00084e+00      
  9.16647e-02      1.00086e+00      
  9.16697e-02      1.00087e+00      
  9.16747e-02      1.00089e+00      
  9.16797e-02      1.00090e+00      
  9.16847e-02      1.00092e+00      
  9.16897e-02      1.00093e+00      
  9.16947e-02      1.00095e+00      
  9.16997e-02      1.00097e+00      
  9.17047e-02      1.00098e+00      
  9.17097e-02      1.00100e+00      
  9.17147e-02      1.00101e+00      
  9.17197e-02      1.00103e+00      
  9.17247e-02      1.00104e+00      
  9.17297e-02      1.00106e+00      
  9.17347e-02      1.00107e+00      
  9.17397e-02      1.00109e+00      
  9.17447e-02      1.00110e+00      
  9.17497e-02      1.00112e+00      
  9.17547e-02      1.00114e+00      
  9.17597e-02      1.00115e+00      
  9.17647e-02      1.00117e+00      
  9.17697e-02      1.00118e+00      
  9.17747e-02      1.00120e+00      
  9.17797e-02      1.00121e+00      
  9.17847e-02      1.00123e+00      
  9.17897e-02      1.00124e+00      
  9.17947e-02      1.00126e+00      
  9.17997e-02      1.00127e+00      
  9.18047e-02      1.00129e+00      
  9.18097e-02      1.00131e+00      
  9.18147e-02      1.00132e+00      
  9.18197e-02      1.00134e+00      
  9.18247e-02      1.00135e+00      
  9.18297e-02      1.00137e+00      
  9.18347e-02      1.00138e+00      
  9.18397e-02      1.00140e+00      
  9.18447e-02      1.00141e+00      
  9.18497e-02      1.00143e+00      
  9.18547e-02      1.00144e+00      
  9.18597e-02      1.00146e+00      
  9.18647e-02      1.00148e+00      
  9.18697e-02      1.00149e+00      
  9.18747e-02      1.00151e+00      
  9.18797e-02      1.00152e+00      
  9.18847e-02      1.00154e+00      
  9.18897e-02      1.00155e+00      
  9.18947e-02      1.00157e+00      
  9.18997e-02      1.00158e+00      
  9.19047e-02      1.00160e+00      
  9.19097e-02      1.00161e+00      
  9.19147e-02      1.00163e+00      
  9.19197e-02      1.00164e+00      
  9.19247e-02      1.00166e+00      
  9.19297e-02      1.00167e+00      
  9.19347e-02      1.00169e+00      
  9.19397e-02      1.00171e+00      
  9.19447e-02      1.00172e+00      
  9.19497e-02      1.00174e+00      
  9.19547e-02      1.00175e+00      
  9.19597e-02      1.00177e+00      
  9.19647e-02      1.00178e+00      
  9.19697e-02      1.00180e+00      
  9.19747e-02      1.00181e+00      
  9.19797e-02      1.00183e+00      
  9.19847e-02      1.00184e+00      
  9.19897e-02      1.00186e+00      
  9.19947e-02      1.00187e+00      
  9.19997e-02      1.00189e+00      
  9.20047e-02      1.00190e+00      
  9.20097e-02      1.00192e+00      
  9.20147e-02      1.00194e+00      
  9.20197e-02      1.00195e+00      
  9.20247e-02      1.00197e+00      
  9.20297e-02      1.00198e+00      
  9.20347e-02      1.00200e+00      
  9.20397e-02      1.00201e+00      
  9.20447e-02      1.00203e+00      
  9.20497e-02      1.00204e+00      
  9.20547e-02      1.00206e+00      
  9.20597e-02      1.00207e+00      
  9.20647e-02      1.00209e+00      
  9.20697e-02      1.00210e+00      
  9.20747e-02      1.00212e+00      
  9.20797e-02      1.00213e+00      
  9.20847e-02      1.00215e+00      
  9.20897e-02      1.00216e+00      
  9.20947e-02      1.00218e+00      
  9.20997e-02      1.00219e+00      
  9.21047e-02      1.00221e+00      
  9.21097e-02      1.00222e+00      
  9.21147e-02      1.00224e+00      
  9.21197e-02      1.00225e+00      
  9.21247e-02      1.00227e+00      
  9.21297e-02      1.00229e+00      
  9.21347e-02      1.00230e+00      
  9.21397e-02      1.00232e+00      
  9.21447e-02      1.00233e+00      
  9.21497e-02      1.00235e+00      
  9.21547e-02      1.00236e+00      
  9.21597e-02      1.00238e+00      
  9.21647e-02      1.00239e+00      
  9.21697e-02      1.00241e+00      
  9.21747e-02      1.00242e+00      
  9.21797e-02      1.00244e+00      
  9.21847e-02      1.00245e+00      
  9.21897e-02      1.00247e+00      
  9.21947e-02      1.00248e+00      
  9.21997e-02      1.00250e+00      
  9.22047e-02      1.00251e+00      
  9.22097e-02      1.00253e+00      
  9.22147e-02      1.00254e+00      
  9.22197e-02      1.00256e+00      
  9.22247e-02      1.00257e+00      
  9.22297e-02      1.00259e+00      
  9.22347e-02      1.00260e+00      
  9.22397e-02      1.00262e+00      
  9.22447e-02      1.00263e+00      
  9.22497e-02      1.00265e+00      
  9.22547e-02      1.00266e+00      
  9.22597e-02      1.00268e+00      
  9.22647e-02      1.00269e+00      
  9.22697e-02      1.00271e+00      
  9.22747e-02      1.00272e+00      
  9.22797e-02      1.00274e+00      
  9.22847e-02      1.00275e+00      
  9.22897e-02      1.00277e+00      
  9.22947e-02      1.00278e+00      
  9.22997e-02      1.00280e+00      
  9.23047e-02      1.00281e+00      
  9.23097e-02      1.00283e+00      
  9.23147e-02      1.00284e+00      
  9.23197e-02      1.00286e+00      
  9.23247e-02      1.00287e+00      
  9.23297e-02      1.00289e+00      
  9.23347e-02      1.00290e+00      
  9.23397e-02      1.00292e+00      
  9.23447e-02      1.00293e+00      
  9.23497e-02      1.00295e+00      
  9.23547e-02      1.00296e+00      
  9.23597e-02      1.00298e+00      
  9.23647e-02      1.00299e+00      
  9.23697e-02      1.00301e+00      
  9.23747e-02      1.00302e+00      
  9.23797e-02      1.00304e+00      
  9.23847e-02      1.00305e+00      
  9.23897e-02      1.00307e+00      
  9.23947e-02      1.00308e+00      
  9.23997e-02      1.00310e+00      
  9.24047e-02      1.00311e+00      
  9.24097e-02      1.00313e+00      
  9.24147e-02      1.00314e+00      
  9.24197e-02      1.00316e+00      
  9.24247e-02      1.00317e+00      
  9.24297e-02      1.00319e+00      
  9.24347e-02      1.00320e+00      
  9.24397e-02      1.00322e+00      
  9.24447e-02      1.00323e+00      
  9.24497e-02      1.00325e+00      
  9.24547e-02      1.00326e+00      
  9.24597e-02      1.00328e+00      
  9.24647e-02      1.00329e+00      
  9.24697e-02      1.00331e+00      
  9.24747e-02      1.00332e+00      
  9.24797e-02      1.00334e+00      
  9.24847e-02      1.00335e+00      
  9.24897e-02      1.00337e+00      
  9.24947e-02      1.00338e+00      
  9.24997e-02      1.00340e+00      
  9.25047e-02      1.00341e+00      
  9.25097e-02      1.00343e+00      
  9.25147e-02      1.00344e+00      
  9.25197e-02      1.00346e+00      
  9.25247e-02      1.00347e+00      
  9.25297e-02      1.00349e+00      
  9.25347e-02      1.00350e+00      
  9.25397e-02      1.00352e+00      
  9.25447e-02      1.00353e+00      
  9.25497e-02      1.00355e+00      
  9.25547e-02      1.00356e+00      
  9.25597e-02      1.00358e+00      
  9.25647e-02      1.00359e+00      
  9.25697e-02      1.00360e+00      
  9.25747e-02      1.00362e+00      
  9.25797e-02      1.00363e+00      
  9.25847e-02      1.00365e+00      
  9.25897e-02      1.00366e+00      
  9.25947e-02      1.00368e+00      
  9.25997e-02      1.00369e+00      
  9.26047e-02      1.00371e+00      
  9.26097e-02      1.00372e+00      
  9.26147e-02      1.00374e+00      
  9.26197e-02      1.00375e+00      
  9.26247e-02      1.00377e+00      
  9.26297e-02      1.00378e+00      
  9.26347e-02      1.00380e+00      
  9.26397e-02      1.00381e+00      
  9.26447e-02      1.00383e+00      
  9.26497e-02      1.00384e+00      
  9.26547e-02      1.00386e+00      
  9.26597e-02      1.00387e+00      
  9.26647e-02      1.00389e+00      
  9.26697e-02      1.00390e+00      
  9.26747e-02      1.00391e+00      
  9.26797e-02      1.00393e+00      
  9.26847e-02      1.00394e+00      
  9.26897e-02      1.00396e+00      
  9.26947e-02      1.00397e+00      
  9.26997e-02      1.00399e+00      
  9.27047e-02      1.00400e+00      
  9.27097e-02      1.00402e+00      
  9.27147e-02      1.00403e+00      
  9.27197e-02      1.00405e+00      
  9.27247e-02      1.00406e+00      
  9.27297e-02      1.00408e+00      
  9.27347e-02      1.00409e+00      
  9.27397e-02      1.00411e+00      
  9.27447e-02      1.00412e+00      
  9.27497e-02      1.00413e+00      
  9.27547e-02      1.00415e+00      
  9.27597e-02      1.00416e+00      
  9.27647e-02      1.00418e+00      
  9.27697e-02      1.00419e+00      
  9.27747e-02      1.00421e+00      
  9.27797e-02      1.00422e+00      
  9.27847e-02      1.00424e+00      
  9.27897e-02      1.00425e+00      
  9.27947e-02      1.00427e+00      
  9.27997e-02      1.00428e+00      
  9.28047e-02      1.00430e+00      
  9.28097e-02      1.00431e+00      
  9.28147e-02      1.00432e+00      
  9.28197e-02      1.00434e+00      
  9.28247e-02      1.00435e+00      
  9.28297e-02      1.00437e+00      
  9.28347e-02      1.00438e+00      
  9.28397e-02      1.00440e+00      
  9.28447e-02      1.00441e+00      
  9.28497e-02      1.00443e+00      
  9.28547e-02      1.00444e+00      
  9.28597e-02      1.00446e+00      
  9.28647e-02      1.00447e+00      
  9.28697e-02      1.00448e+00      
  9.28747e-02      1.00450e+00      
  9.28797e-02      1.00451e+00      
  9.28847e-02      1.00453e+00      
  9.28897e-02      1.00454e+00      
  9.28947e-02      1.00456e+00      
  9.28997e-02      1.00457e+00      
  9.29047e-02      1.00459e+00      
  9.29097e-02      1.00460e+00      
  9.29147e-02      1.00462e+00      
  9.29197e-02      1.00463e+00      
  9.29247e-02      1.00464e+00      
  9.29297e-02      1.00466e+00      
  9.29347e-02      1.00467e+00      
  9.29397e-02      1.00469e+00      
  9.29447e-02      1.00470e+00      
  9.29497e-02      1.00472e+00      
  9.29547e-02      1.00473e+00      
  9.29597e-02      1.00475e+00      
  9.29647e-02      1.00476e+00      
  9.29697e-02      1.00477e+00      
  9.29747e-02      1.00479e+00      
  9.29797e-02      1.00480e+00      
  9.29847e-02      1.00482e+00      
  9.29897e-02      1.00483e+00      
  9.29947e-02      1.00485e+00      
  9.29997e-02      1.00486e+00      
  9.30047e-02      1.00488e+00      
  9.30097e-02      1.00489e+00      
  9.30147e-02      1.00490e+00      
  9.30197e-02      1.00492e+00      
  9.30247e-02      1.00493e+00      
  9.30297e-02      1.00495e+00      
  9.30347e-02      1.00496e+00      
  9.30397e-02      1.00498e+00      
  9.30447e-02      1.00499e+00      
  9.30497e-02      1.00500e+00      
  9.30547e-02      1.00502e+00      
  9.30597e-02      1.00503e+00      
  9.30647e-02      1.00505e+00      
  9.30697e-02      1.00506e+00      
  9.30747e-02      1.00508e+00      
  9.30797e-02      1.00509e+00      
  9.30847e-02      1.00511e+00      
  9.30897e-02      1.00512e+00      
  9.30947e-02      1.00513e+00      
  9.30997e-02      1.00515e+00      
  9.31047e-02      1.00516e+00      
  9.31097e-02      1.00518e+00      
  9.31147e-02      1.00519e+00      
  9.31197e-02      1.00521e+00      
  9.31247e-02      1.00522e+00      
  9.31297e-02      1.00523e+00      
  9.31347e-02      1.00525e+00      
  9.31397e-02      1.00526e+00      
  9.31447e-02      1.00528e+00      
  9.31497e-02      1.00529e+00      
  9.31547e-02      1.00531e+00      
  9.31597e-02      1.00532e+00      
  9.31647e-02      1.00533e+00      
  9.31697e-02      1.00535e+00      
  9.31747e-02      1.00536e+00      
  9.31797e-02      1.00538e+00      
  9.31847e-02      1.00539e+00      
  9.31897e-02      1.00541e+00      
  9.31947e-02      1.00542e+00      
  9.31997e-02      1.00543e+00      
  9.32047e-02      1.00545e+00      
  9.32097e-02      1.00546e+00      
  9.32147e-02      1.00548e+00      
  9.32197e-02      1.00549e+00      
  9.32247e-02      1.00550e+00      
  9.32297e-02      1.00552e+00      
  9.32347e-02      1.00553e+00      
  9.32397e-02      1.00555e+00      
  9.32447e-02      1.00556e+00      
  9.32497e-02      1.00558e+00      
  9.32547e-02      1.00559e+00      
  9.32597e-02      1.00560e+00      
  9.32647e-02      1.00562e+00      
  9.32697e-02      1.00563e+00      
  9.32747e-02      1.00565e+00      
  9.32797e-02      1.00566e+00      
  9.32847e-02      1.00567e+00      
  9.32897e-02      1.00569e+00      
  9.32947e-02      1.00570e+00      
  9.32997e-02      1.00572e+00      
  9.33047e-02      1.00573e+00      
  9.33097e-02      1.00574e+00      
  9.33147e-02      1.00576e+00      
  9.33197e-02      1.00577e+00      
  9.33247e-02      1.00579e+00      
  9.33297e-02      1.00580e+00      
  9.33347e-02      1.00582e+00      
  9.33397e-02      1.00583e+00      
  9.33447e-02      1.00584e+00      
  9.33497e-02      1.00586e+00      
  9.33547e-02      1.00587e+00      
  9.33597e-02      1.00589e+00      
  9.33647e-02      1.00590e+00      
  9.33697e-02      1.00591e+00      
  9.33747e-02      1.00593e+00      
  9.33797e-02      1.00594e+00      
  9.33847e-02      1.00596e+00      
  9.33897e-02      1.00597e+00      
  9.33947e-02      1.00598e+00      
  9.33997e-02      1.00600e+00      
  9.34047e-02      1.00601e+00      
  9.34097e-02      1.00603e+00      
  9.34147e-02      1.00604e+00      
  9.34197e-02      1.00605e+00      
  9.34247e-02      1.00607e+00      
  9.34297e-02      1.00608e+00      
  9.34347e-02      1.00610e+00      
  9.34397e-02      1.00611e+00      
  9.34447e-02      1.00612e+00      
  9.34497e-02      1.00614e+00      
  9.34547e-02      1.00615e+00      
  9.34597e-02      1.00617e+00      
  9.34647e-02      1.00618e+00      
  9.34697e-02      1.00619e+00      
  9.34747e-02      1.00621e+00      
  9.34797e-02      1.00622e+00      
  9.34847e-02      1.00624e+00      
  9.34897e-02      1.00625e+00      
  9.34947e-02      1.00626e+00      
  9.34997e-02      1.00628e+00      
  9.35047e-02      1.00629e+00      
  9.35097e-02      1.00630e+00      
  9.35147e-02      1.00632e+00      
  9.35197e-02      1.00633e+00      
  9.35247e-02      1.00635e+00      
  9.35297e-02      1.00636e+00      
  9.35347e-02      1.00637e+00      
  9.35397e-02      1.00639e+00      
  9.35447e-02      1.00640e+00      
  9.35497e-02      1.00642e+00      
  9.35547e-02      1.00643e+00      
  9.35597e-02      1.00644e+00      
  9.35647e-02      1.00646e+00      
  9.35697e-02      1.00647e+00      
  9.35747e-02      1.00649e+00      
  9.35797e-02      1.00650e+00      
  9.35847e-02      1.00651e+00      
  9.35897e-02      1.00653e+00      
  9.35947e-02      1.00654e+00      
  9.35997e-02      1.00655e+00      
  9.36047e-02      1.00657e+00      
  9.36097e-02      1.00658e+00      
  9.36147e-02      1.00660e+00      
  9.36197e-02      1.00661e+00      
  9.36247e-02      1.00662e+00      
  9.36297e-02      1.00664e+00      
  9.36347e-02      1.00665e+00      
  9.36397e-02      1.00666e+00      
  9.36447e-02      1.00668e+00      
  9.36497e-02      1.00669e+00      
  9.36547e-02      1.00671e+00      
  9.36597e-02      1.00672e+00      
  9.36647e-02      1.00673e+00      
  9.36697e-02      1.00675e+00      
  9.36747e-02      1.00676e+00      
  9.36797e-02      1.00677e+00      
  9.36847e-02      1.00679e+00      
  9.36897e-02      1.00680e+00      
  9.36947e-02      1.00682e+00      
  9.36997e-02      1.00683e+00      
  9.37047e-02      1.00684e+00      
  9.37097e-02      1.00686e+00      
  9.37147e-02      1.00687e+00      
  9.37197e-02      1.00688e+00      
  9.37247e-02      1.00690e+00      
  9.37297e-02      1.00691e+00      
  9.37347e-02      1.00693e+00      
  9.37397e-02      1.00694e+00      
  9.37447e-02      1.00695e+00      
  9.37497e-02      1.00697e+00      
  9.37548e-02      1.00698e+00      
  9.37598e-02      1.00699e+00      
  9.37648e-02      1.00701e+00      
  9.37698e-02      1.00702e+00      
  9.37748e-02      1.00703e+00      
  9.37798e-02      1.00705e+00      
  9.37848e-02      1.00706e+00      
  9.37898e-02      1.00708e+00      
  9.37948e-02      1.00709e+00      
  9.37998e-02      1.00710e+00      
  9.38048e-02      1.00712e+00      
  9.38098e-02      1.00713e+00      
  9.38148e-02      1.00714e+00      
  9.38198e-02      1.00716e+00      
  9.38248e-02      1.00717e+00      
  9.38298e-02      1.00718e+00      
  9.38348e-02      1.00720e+00      
  9.38398e-02      1.00721e+00      
  9.38448e-02      1.00722e+00      
  9.38498e-02      1.00724e+00      
  9.38548e-02      1.00725e+00      
  9.38598e-02      1.00726e+00      
  9.38648e-02      1.00728e+00      
  9.38698e-02      1.00729e+00      
  9.38748e-02      1.00731e+00      
  9.38798e-02      1.00732e+00      
  9.38848e-02      1.00733e+00      
  9.38898e-02      1.00735e+00      
  9.38948e-02      1.00736e+00      
  9.38998e-02      1.00737e+00      
  9.39048e-02      1.00739e+00      
  9.39098e-02      1.00740e+00      
  9.39148e-02      1.00741e+00      
  9.39198e-02      1.00743e+00      
  9.39248e-02      1.00744e+00      
  9.39298e-02      1.00745e+00      
  9.39348e-02      1.00747e+00      
  9.39398e-02      1.00748e+00      
  9.39448e-02      1.00749e+00      
  9.39498e-02      1.00751e+00      
  9.39548e-02      1.00752e+00      
  9.39598e-02      1.00753e+00      
  9.39648e-02      1.00755e+00      
  9.39698e-02      1.00756e+00      
  9.39748e-02      1.00757e+00      
  9.39798e-02      1.00759e+00      
  9.39848e-02      1.00760e+00      
  9.39898e-02      1.00761e+00      
  9.39948e-02      1.00763e+00      
  9.39998e-02      1.00764e+00      
  9.40048e-02      1.00765e+00      
  9.40098e-02      1.00767e+00      
  9.40148e-02      1.00768e+00      
  9.40198e-02      1.00769e+00      
  9.40248e-02      1.00771e+00      
  9.40298e-02      1.00772e+00      
  9.40348e-02      1.00774e+00      
  9.40398e-02      1.00775e+00      
  9.40448e-02      1.00776e+00      
  9.40498e-02      1.00777e+00      
  9.40548e-02      1.00779e+00      
  9.40598e-02      1.00780e+00      
  9.40648e-02      1.00781e+00      
  9.40698e-02      1.00783e+00      
  9.40748e-02      1.00784e+00      
  9.40798e-02      1.00785e+00      
  9.40848e-02      1.00787e+00      
  9.40898e-02      1.00788e+00      
  9.40948e-02      1.00789e+00      
  9.40998e-02      1.00791e+00      
  9.41048e-02      1.00792e+00      
  9.41098e-02      1.00793e+00      
  9.41148e-02      1.00795e+00      
  9.41198e-02      1.00796e+00      
  9.41248e-02      1.00797e+00      
  9.41298e-02      1.00799e+00      
  9.41348e-02      1.00800e+00      
  9.41398e-02      1.00801e+00      
  9.41448e-02      1.00803e+00      
  9.41498e-02      1.00804e+00      
  9.41548e-02      1.00805e+00      
  9.41598e-02      1.00807e+00      
  9.41648e-02      1.00808e+00      
  9.41698e-02      1.00809e+00      
  9.41748e-02      1.00811e+00      
  9.41798e-02      1.00812e+00      
  9.41848e-02      1.00813e+00      
  9.41898e-02      1.00815e+00      
  9.41948e-02      1.00816e+00      
  9.41998e-02      1.00817e+00      
  9.42048e-02      1.00819e+00      
  9.42098e-02      1.00820e+00      
  9.42148e-02      1.00821e+00      
  9.42198e-02      1.00822e+00      
  9.42248e-02      1.00824e+00      
  9.42298e-02      1.00825e+00      
  9.42348e-02      1.00826e+00      
  9.42398e-02      1.00828e+00      
  9.42448e-02      1.00829e+00      
  9.42498e-02      1.00830e+00      
  9.42548e-02      1.00832e+00      
  9.42598e-02      1.00833e+00      
  9.42648e-02      1.00834e+00      
  9.42698e-02      1.00836e+00      
  9.42748e-02      1.00837e+00      
  9.42798e-02      1.00838e+00      
  9.42848e-02      1.00839e+00      
  9.42898e-02      1.00841e+00      
  9.42948e-02      1.00842e+00      
  9.42998e-02      1.00843e+00      
  9.43048e-02      1.00845e+00      
  9.43098e-02      1.00846e+00      
  9.43148e-02      1.00847e+00      
  9.43198e-02      1.00849e+00      
  9.43248e-02      1.00850e+00      
  9.43298e-02      1.00851e+00      
  9.43348e-02      1.00853e+00      
  9.43398e-02      1.00854e+00      
  9.43448e-02      1.00855e+00      
  9.43498e-02      1.00856e+00      
  9.43548e-02      1.00858e+00      
  9.43598e-02      1.00859e+00      
  9.43648e-02      1.00860e+00      
  9.43698e-02      1.00862e+00      
  9.43748e-02      1.00863e+00      
  9.43798e-02      1.00864e+00      
  9.43848e-02      1.00865e+00      
  9.43898e-02      1.00867e+00      
  9.43948e-02      1.00868e+00      
  9.43998e-02      1.00869e+00      
  9.44048e-02      1.00871e+00      
  9.44098e-02      1.00872e+00      
  9.44148e-02      1.00873e+00      
  9.44198e-02      1.00875e+00      
  9.44248e-02      1.00876e+00      
  9.44298e-02      1.00877e+00      
  9.44348e-02      1.00878e+00      
  9.44398e-02      1.00880e+00      
  9.44448e-02      1.00881e+00      
  9.44498e-02      1.00882e+00      
  9.44548e-02      1.00884e+00      
  9.44598e-02      1.00885e+00      
  9.44648e-02      1.00886e+00      
  9.44698e-02      1.00887e+00      
  9.44748e-02      1.00889e+00      
  9.44798e-02      1.00890e+00      
  9.44848e-02      1.00891e+00      
  9.44898e-02      1.00893e+00      
  9.44948e-02      1.00894e+00      
  9.44998e-02      1.00895e+00      
  9.45048e-02      1.00896e+00      
  9.45098e-02      1.00898e+00      
  9.45148e-02      1.00899e+00      
  9.45198e-02      1.00900e+00      
  9.45248e-02      1.00901e+00      
  9.45298e-02      1.00903e+00      
  9.45348e-02      1.00904e+00      
  9.45398e-02      1.00905e+00      
  9.45448e-02      1.00907e+00      
  9.45498e-02      1.00908e+00      
  9.45548e-02      1.00909e+00      
  9.45598e-02      1.00910e+00      
  9.45648e-02      1.00912e+00      
  9.45698e-02      1.00913e+00      
  9.45748e-02      1.00914e+00      
  9.45798e-02      1.00915e+00      
  9.45848e-02      1.00917e+00      
  9.45898e-02      1.00918e+00      
  9.45948e-02      1.00919e+00      
