# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.39970e-01  6.70658e-05  4.17720e-05 
  4.41221e-01  1.24671e-04  4.17024e-05 
  4.42471e-01  5.11200e-05  4.16340e-05 
  4.43722e-01  1.00132e-04  4.15667e-05 
  4.44972e-01  -4.17337e-07 4.15005e-05 
  4.46223e-01  1.17993e-04  4.14353e-05 
  4.47474e-01  3.51111e-05  4.13710e-05 
  4.48724e-01  5.27668e-05  4.13072e-05 
  4.49975e-01  9.85766e-05  4.12437e-05 
  4.51226e-01  1.08743e-04  4.11802e-05 
  4.52476e-01  9.12578e-05  4.11164e-05 
  4.53727e-01  6.96225e-05  4.10520e-05 
  4.54977e-01  8.01296e-05  4.09868e-05 
  4.56228e-01  -2.23791e-05 4.09208e-05 
  4.57479e-01  9.00752e-05  4.08540e-05 
  4.58729e-01  4.34249e-05  4.07864e-05 
  4.59980e-01  1.64446e-05  4.07182e-05 
  4.61231e-01  1.29037e-04  4.06496e-05 
  4.62481e-01  4.14348e-05  4.05807e-05 
  4.63732e-01  3.44185e-06  4.05118e-05 
  4.64982e-01  7.66246e-05  4.04431e-05 
  4.66233e-01  6.99962e-05  4.03748e-05 
  4.67484e-01  1.25563e-05  4.03071e-05 
  4.68734e-01  9.56689e-05  4.02400e-05 
  4.69985e-01  5.16705e-05  4.01736e-05 
  4.71236e-01  4.64771e-05  4.01080e-05 
  4.72486e-01  6.89071e-05  4.00432e-05 
  4.73737e-01  9.79903e-05  3.99792e-05 
  4.74987e-01  -2.93853e-07 3.99159e-05 
  4.76238e-01  7.91909e-05  3.98535e-05 
  4.77489e-01  1.84499e-05  3.97919e-05 
  4.78739e-01  5.25798e-05  3.97311e-05 
  4.79990e-01  -2.45837e-05 3.96712e-05 
  4.81241e-01  2.45587e-05  3.96121e-05 
  4.82491e-01  1.18104e-05  3.95538e-05 
  4.83742e-01  6.14884e-05  3.94965e-05 
  4.84992e-01  5.15074e-05  3.94399e-05 
  4.86243e-01  5.54344e-06  3.93841e-05 
  4.87494e-01  1.36076e-04  3.93290e-05 
  4.88744e-01  3.56356e-05  3.92744e-05 
  4.89995e-01  5.14622e-05  3.92203e-05 
  4.91246e-01  -1.79329e-05 3.91666e-05 
  4.92496e-01  7.18448e-05  3.91132e-05 
  4.93747e-01  7.65110e-05  3.90600e-05 
  4.94997e-01  2.03444e-05  3.90070e-05 
  4.96248e-01  3.85610e-05  3.89541e-05 
  4.97499e-01  1.78218e-05  3.89014e-05 
  4.98749e-01  2.23079e-05  3.88490e-05 
  5.00000e-01  -2.10112e-05 3.87969e-05 
