# Theoretical SAS data
# q            I           
  4.01201e-01  1.25211e-05 
  4.02451e-01  1.07704e-05 
  4.03702e-01  9.36576e-06 
  4.04952e-01  8.31901e-06 
  4.06203e-01  7.63592e-06 
  4.07454e-01  7.31633e-06 
  4.08704e-01  7.35429e-06 
  4.09955e-01  7.73829e-06 
  4.11206e-01  8.45159e-06 
  4.12456e-01  9.47256e-06 
  4.13707e-01  1.07752e-05 
  4.14957e-01  1.23296e-05 
  4.16208e-01  1.41025e-05 
  4.17459e-01  1.60581e-05 
  4.18709e-01  1.81581e-05 
  4.19960e-01  2.03632e-05 
  4.21211e-01  2.26330e-05 
  4.22461e-01  2.49271e-05 
  4.23712e-01  2.72055e-05 
  4.24962e-01  2.94293e-05 
  4.26213e-01  3.15613e-05 
  4.27464e-01  3.35666e-05 
  4.28714e-01  3.54129e-05 
  4.29965e-01  3.70712e-05 
  4.31216e-01  3.85159e-05 
  4.32466e-01  3.97255e-05 
  4.33717e-01  4.06824e-05 
  4.34967e-01  4.13735e-05 
  4.36218e-01  4.17900e-05 
  4.37469e-01  4.19276e-05 
  4.38719e-01  4.17865e-05 
  4.39970e-01  4.13712e-05 
  4.41221e-01  4.06905e-05 
  4.42471e-01  3.97570e-05 
  4.43722e-01  3.85872e-05 
  4.44972e-01  3.72008e-05 
  4.46223e-01  3.56206e-05 
  4.47474e-01  3.38719e-05 
  4.48724e-01  3.19823e-05 
  4.49975e-01  2.99808e-05 
  4.51226e-01  2.78979e-05 
  4.52476e-01  2.57647e-05 
  4.53727e-01  2.36125e-05 
  4.54977e-01  2.14722e-05 
  4.56228e-01  1.93741e-05 
  4.57479e-01  1.73475e-05 
  4.58729e-01  1.54196e-05 
  4.59980e-01  1.36161e-05 
  4.61231e-01  1.19601e-05 
  4.62481e-01  1.04720e-05 
  4.63732e-01  9.16941e-06 
  4.64982e-01  8.06683e-06 
  4.66233e-01  7.17538e-06 
  4.67484e-01  6.50284e-06 
  4.68734e-01  6.05353e-06 
  4.69985e-01  5.82835e-06 
  4.71236e-01  5.82479e-06 
  4.72486e-01  6.03710e-06 
  4.73737e-01  6.45636e-06 
  4.74987e-01  7.07074e-06 
  4.76238e-01  7.86572e-06 
  4.77489e-01  8.82437e-06 
  4.78739e-01  9.92762e-06 
  4.79990e-01  1.11547e-05 
  4.81241e-01  1.24832e-05 
  4.82491e-01  1.38900e-05 
  4.83742e-01  1.53510e-05 
  4.84992e-01  1.68419e-05 
  4.86243e-01  1.83385e-05 
  4.87494e-01  1.98170e-05 
  4.88744e-01  2.12544e-05 
  4.89995e-01  2.26289e-05 
  4.91246e-01  2.39200e-05 
  4.92496e-01  2.51090e-05 
  4.93747e-01  2.61793e-05 
  4.94997e-01  2.71162e-05 
  4.96248e-01  2.79078e-05 
  4.97499e-01  2.85443e-05 
  4.98749e-01  2.90188e-05 
  5.00000e-01  2.93268e-05 
